id,campaign_name,campaign_id,day,delivery_status,result_type,results,reach,frequency,cost_per_result,amount_spent_inr,impressions,cpm,link_clicks,cpc_link,ctr_link,clicks_all,ctr_all,cpc_all,in_app_purchases,registrations_completed,in_app_registrations,website_registrations,cost_per_registration_completed,purchases,purchases_conversion_value,in_app_purchases_conversion_value,cost_per_purchase,purchase_roas,app_installs,cost_per_app_install,app_activations,in_app_sessions,website_landing_page_views,instagram_follows
3057,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-06,active,In-app purchases,2.0,185262.0,1.28452678,5491.02,10982.04,237974.0,46.1480666,729.0,15.06452675,0.30633599,2096.0,0.88076849,5.2395229,2.0,288.0,288.0,,38.13208333,2.0,335.16,335.16,5491.02,0.03051892,349.0,31.46716332,2.0,2.0,1.0,7.0
3053,Middle Funnel 2(web visit),23848721350610317,2026-03-06,active,actions:complete_registration,3.0,2945.0,1.70696095,51.36666667,154.1,5027.0,30.65446588,10.0,15.41,0.1989258,43.0,0.85538094,3.58372093,,3.0,1.0,2.0,51.36666667,,,,,,4.0,38.525,125.0,125.0,7.0,0.0
3047,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-06,active,actions:complete_registration,34.0,15112.0,1.35064849,10.99823529,373.94,20411.0,18.32051345,80.0,4.67425,0.39194552,334.0,1.63637254,1.11958084,,34.0,26.0,8.0,10.99823529,,,,,,12.0,31.16166667,124.0,124.0,47.0,0.0
3048,NF App Conversions,23848933924920317,2026-03-06,active,In-app purchases,5.0,7422.0,1.65481002,220.074,1100.37,12282.0,89.59208598,355.0,3.0996338,2.89040873,361.0,2.93926071,3.04811634,5.0,12.0,12.0,,91.6975,5.0,3446.0,3446.0,220.074,3.13167389,4.0,275.0925,2424.0,2424.0,,0.0
3046,New App IOS KSA promotion campaign,120212785502620318,2026-03-06,active,In-app purchases,1.0,16741.0,1.2664118,3424.07,3424.07,21201.0,161.5051177,193.0,17.74129534,0.91033442,292.0,1.37729352,11.72626712,1.0,56.0,56.0,,61.14410714,1.0,6942.66,6942.66,3424.07,2.02760458,70.0,48.91528571,1.0,1.0,2.0,0.0
3060,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-06,active,,,22288.0,1.70239591,,3009.34,37943.0,79.31212608,194.0,15.51206186,0.51129326,230.0,0.60617242,13.08408696,,89.0,89.0,,33.81280899,,,,,,75.0,40.12453333,220.0,220.0,,0.0
3059,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-06,active,,,612814.0,1.0,,970.02,612814.0,1.58289465,107.0,9.06560748,0.01746044,375.0,0.06119312,2.58672,,,,,,,,,,,3.0,323.34,36.0,36.0,22.0,1.0
3058,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-06,active,In-app purchases,1.0,18547.0,1.41084812,2458.95,2458.95,26167.0,93.97141438,164.0,14.99359756,0.62674361,182.0,0.69553254,13.51071429,1.0,109.0,109.0,,22.55917431,1.0,1949.0,1949.0,2458.95,0.79261473,80.0,30.736875,180.0,180.0,,0.0
3056,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-06,active,,,11160.0,1.32491039,,1674.45,14786.0,113.2456378,125.0,13.3956,0.84539429,141.0,0.95360476,11.87553191,,97.0,97.0,,17.26237113,,,,,,72.0,23.25625,158.0,158.0,,0.0
3037,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-07,active,,,23628.0,1.29972913,,2687.33,30710.0,87.50667535,269.0,9.99007435,0.87593618,308.0,1.00293064,8.7250974,,225.0,224.0,1.0,11.94368889,,,,,,163.0,16.48668712,461.0,461.0,,3.0
3043,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-07,active,In-app purchases,36.0,732963.0,1.31147411,1056.5925,38037.33,961262.0,39.57020042,2918.0,13.03541124,0.30355928,4333.0,0.4507616,8.77852066,36.0,1448.0,1448.0,,26.26887431,36.0,12237.0,12237.0,1056.5925,0.32171028,1295.0,29.3724556,3248.0,3248.0,1.0,33.0
3031,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-07,active,In-app purchases,12.0,74377.0,1.33611197,484.9375,5819.25,99376.0,58.5579013,497.0,11.70875252,0.50012075,644.0,0.64804379,9.03610248,12.0,284.0,284.0,,20.4903169,12.0,11963.0,11963.0,484.9375,2.0557632,255.0,22.82058824,698.0,698.0,,3.0
3038,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-07,active,,,28341.0,2.51113228,,2176.83,71168.0,30.58720211,291.0,7.48051546,0.40889164,653.0,0.91754721,3.33358346,48.0,63.0,61.0,2.0,34.55285714,48.0,27478.0,27478.0,45.350625,12.62294254,23.0,94.64478261,20887.0,20887.0,79.0,2.0
3036,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-07,active,,,284276.0,1.37093529,,16914.57,389724.0,43.40140715,1436.0,11.77894847,0.36846589,1858.0,0.47674765,9.1036437,18.0,635.0,635.0,,26.63711811,18.0,16305.0,16305.0,939.6983333,0.96396184,568.0,29.77917254,1406.0,1406.0,2.0,11.0
3035,Bottom Funnel – Copy,23848934971910317,2026-03-07,active,actions:purchase,10.0,11586.0,1.55800104,41.452,414.52,18051.0,22.96382472,19.0,21.81684211,0.10525733,34.0,0.18835522,12.19176471,10.0,17.0,17.0,,24.38352941,10.0,10866.0,10866.0,41.452,26.2134517,5.0,82.904,4094.0,4094.0,1.0,0.0
3042,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-07,active,In-app purchases,1.0,204709.0,1.2545467,11645.8,11645.8,256817.0,45.34668655,793.0,14.68575032,0.30878018,1770.0,0.68920671,6.57954802,1.0,350.0,350.0,,33.27371429,1.0,199.0,199.0,11645.8,0.01708771,416.0,27.99471154,9.0,9.0,4.0,9.0
3032,Middle Funnel 2(web visit),23848721350610317,2026-03-07,active,actions:complete_registration,6.0,2789.0,1.59985658,25.005,150.03,4462.0,33.62393545,18.0,8.335,0.40340654,36.0,0.80681309,4.1675,,6.0,4.0,2.0,25.005,,,,,,1.0,150.03,147.0,147.0,13.0,0.0
3033,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-07,active,actions:complete_registration,34.0,17084.0,1.21300632,10.02294118,340.78,20723.0,16.44453023,68.0,5.01147059,0.32813782,157.0,0.75761231,2.17057325,,34.0,31.0,3.0,10.02294118,,,,,,10.0,34.078,171.0,171.0,42.0,0.0
3034,NF App Conversions,23848933924920317,2026-03-07,active,In-app purchases,12.0,5617.0,1.70482464,77.21666667,926.6,9576.0,96.76274018,431.0,2.14988399,4.50083542,405.0,4.22932331,2.28790123,12.0,15.0,15.0,,61.77333333,12.0,8404.0,8404.0,77.21666667,9.06971725,4.0,231.65,2977.0,2977.0,,0.0
3040,New App IOS KSA promotion campaign,120212785502620318,2026-03-07,active,,,18581.0,1.31010172,,3536.93,24343.0,145.2955675,194.0,18.23159794,0.79694368,262.0,1.07628476,13.49973282,,51.0,51.0,,69.35156863,,,,,,67.0,52.79,1.0,1.0,2.0,2.0
3045,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-07,active,In-app purchases,1.0,21111.0,1.59163469,2963.05,2963.05,33601.0,88.1833874,161.0,18.40403727,0.47915241,185.0,0.55057885,16.01648649,1.0,94.0,94.0,,31.52180851,1.0,226.0,226.0,2963.05,0.07627276,72.0,41.15347222,222.0,222.0,,0.0
3044,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-07,active,,,602220.0,1.0,,992.64,602220.0,1.64830129,112.0,8.86285714,0.01859785,352.0,0.0584504,2.82,1.0,6.0,6.0,,165.44,1.0,1299.0,1299.0,992.64,1.30863153,3.0,330.88,52.0,52.0,28.0,2.0
3039,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-07,active,In-app purchases,1.0,15923.0,1.38893425,2060.82,2060.82,22116.0,93.18231145,130.0,15.85246154,0.58780973,150.0,0.678242,13.7388,1.0,74.0,74.0,,27.84891892,1.0,5383.74,5383.74,2060.82,2.61242612,55.0,37.46945455,218.0,218.0,,1.0
3041,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-07,active,In-app purchases,2.0,12782.0,1.27483962,868.31,1736.62,16295.0,106.5737956,153.0,11.35045752,0.93893832,188.0,1.15372814,9.23734043,2.0,126.0,126.0,,13.78269841,2.0,8059.0,8059.0,868.31,4.64062374,97.0,17.90329897,214.0,214.0,,1.0
3021,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-08,active,In-app purchases,3.0,18174.0,1.3109387,789.83,2369.49,23825.0,99.45393494,181.0,13.09110497,0.75970619,208.0,0.87303253,11.39177885,3.0,120.0,120.0,,19.74575,3.0,17359.0,17359.0,789.83,7.32604907,98.0,24.17846939,310.0,310.0,,0.0
3025,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-08,active,In-app purchases,32.0,508812.0,1.29451153,1021.502188,32688.07,658663.0,49.62791291,1949.0,16.7717137,0.29590246,2971.0,0.45106526,11.00237967,32.0,1018.0,1016.0,2.0,32.11008841,32.0,9395.0,9395.0,1021.502188,0.28741373,873.0,37.44337915,2605.0,2605.0,,21.0
3022,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-08,active,In-app purchases,16.0,72521.0,1.34123909,398.383125,6374.13,97268.0,65.53162397,419.0,15.21272076,0.4307686,547.0,0.56236378,11.65288848,16.0,250.0,250.0,,25.49652,16.0,13579.0,13579.0,398.383125,2.13032994,225.0,28.32946667,677.0,677.0,2.0,1.0
3024,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-08,active,,,24590.0,2.75542904,,2161.77,67756.0,31.90521873,253.0,8.54454545,0.37339867,849.0,1.25302556,2.54625442,39.0,82.0,79.0,3.0,26.36304878,39.0,26808.0,26808.0,55.43,12.40094922,11.0,196.5245455,19240.0,19240.0,63.0,0.0
3020,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-08,active,,,228185.0,1.37454697,,16359.02,313651.0,52.15676022,1167.0,14.018012,0.37206959,1606.0,0.51203408,10.18618929,9.0,518.0,518.0,,31.58111969,9.0,3271.0,3271.0,1817.668889,0.19995085,487.0,33.59141684,1215.0,1215.0,,9.0
3019,Bottom Funnel – Copy,23848934971910317,2026-03-08,active,actions:purchase,7.0,9382.0,1.92112556,57.86714286,405.07,18024.0,22.47392366,11.0,36.82454545,0.06102974,24.0,0.13315579,16.87791667,7.0,13.0,13.0,,31.15923077,7.0,2893.0,2893.0,57.86714286,7.14197546,1.0,405.07,3441.0,3441.0,,0.0
3027,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-08,active,In-app purchases,4.0,150181.0,1.32824392,2600.1575,10400.63,199477.0,52.13949478,647.0,16.07516229,0.32434817,1421.0,0.71236283,7.31923293,4.0,238.0,238.0,,43.70012605,4.0,8980.58,8980.58,2600.1575,0.863465,325.0,32.00193846,10.0,10.0,3.0,8.0
3016,Middle Funnel 2(web visit),23848721350610317,2026-03-08,active,actions:complete_registration,7.0,2637.0,1.56086462,20.74857143,145.24,4116.0,35.2866861,15.0,9.68266667,0.36443149,20.0,0.48590865,7.262,,7.0,7.0,,20.74857143,,,,,,2.0,72.62,94.0,94.0,8.0,1.0
3017,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-08,active,actions:complete_registration,36.0,16617.0,1.27790817,9.93805556,357.77,21235.0,16.84812809,70.0,5.111,0.32964445,154.0,0.7252178,2.32318182,1.0,36.0,33.0,3.0,9.93805556,1.0,395.0,395.0,357.77,1.10406127,13.0,27.52076923,143.0,143.0,28.0,2.0
3018,NF App Conversions,23848933924920317,2026-03-08,active,In-app purchases,15.0,6113.0,1.88090954,70.10533333,1051.58,11498.0,91.45764481,623.0,1.68792937,5.41833362,589.0,5.12263002,1.78536503,15.0,39.0,39.0,,26.96358974,15.0,17222.0,17222.0,70.10533333,16.37726088,3.0,350.5266667,2657.0,2657.0,,0.0
3023,New App IOS KSA promotion campaign,120212785502620318,2026-03-08,active,,,15584.0,1.27630903,,3011.44,19890.0,151.404726,171.0,17.61076023,0.85972851,237.0,1.19155354,12.70649789,,38.0,38.0,,79.24842105,,,,,,65.0,46.32984615,2.0,2.0,1.0,2.0
3030,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-08,active,,,17721.0,1.63675865,,2977.05,29005.0,102.6392001,165.0,18.04272727,0.56886744,188.0,0.64816411,15.83537234,,85.0,85.0,,35.02411765,,,,,,71.0,41.93028169,236.0,236.0,,1.0
3029,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-08,active,,,584965.0,1.0,,1013.84,584965.0,1.73316352,127.0,7.98299213,0.0217107,337.0,0.05761028,3.0084273,,2.0,1.0,1.0,506.92,,,,,,1.0,1013.84,17.0,17.0,26.0,3.0
3028,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-08,active,In-app purchases,2.0,14634.0,1.42722427,1057.55,2115.1,20886.0,101.2687925,117.0,18.07777778,0.56018386,138.0,0.66072968,15.32681159,2.0,62.0,62.0,,34.11451613,2.0,6415.21,6415.21,1057.55,3.03305281,46.0,45.98043478,138.0,138.0,1.0,1.0
3026,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-08,active,In-app purchases,2.0,10200.0,1.29764706,846.395,1692.79,13236.0,127.8928679,94.0,18.00840426,0.71018435,115.0,0.86884255,14.71991304,2.0,80.0,80.0,,21.159875,2.0,3821.53,3821.53,846.395,2.25753342,66.0,25.64833333,205.0,205.0,,0.0
3006,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-09,active,In-app purchases,1.0,16738.0,1.33456805,2313.46,2313.46,22338.0,103.5661205,202.0,11.45277228,0.90428866,238.0,1.06544901,9.72042017,1.0,145.0,145.0,,15.95489655,1.0,2000.0,2000.0,2313.46,0.86450598,116.0,19.94362069,358.0,358.0,,1.0
3010,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-09,active,In-app purchases,38.0,561693.0,1.30714821,906.8305263,34459.56,734216.0,46.93381784,2275.0,15.14705934,0.30985432,3404.0,0.46362378,10.12325499,38.0,1284.0,1284.0,,26.83766355,38.0,21754.0,21754.0,906.8305263,0.63129071,1100.0,31.32687273,2775.0,2775.0,,36.0
3007,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-09,active,In-app purchases,10.0,81839.0,1.32803431,612.643,6126.43,108685.0,56.36868013,434.0,14.11619816,0.39931913,562.0,0.51709067,10.901121,10.0,264.0,263.0,1.0,23.20617424,10.0,9694.0,9694.0,612.643,1.58232445,209.0,29.3130622,749.0,749.0,1.0,2.0
3009,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-09,active,,,29311.0,2.51588141,,2120.28,73743.0,28.75228835,282.0,7.5187234,0.38240918,1183.0,1.60422006,1.79229079,35.0,62.0,57.0,5.0,34.19806452,35.0,32980.0,32980.0,60.57942857,15.5545494,26.0,81.54923077,19291.0,19291.0,89.0,0.0
3005,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-09,active,,,221837.0,1.41445746,,15516.3,313779.0,49.44977197,1133.0,13.69488085,0.36108216,1550.0,0.49397825,10.01051613,10.0,506.0,506.0,,30.66462451,10.0,3458.0,3458.0,1551.63,0.22286241,482.0,32.19149378,1186.0,1186.0,,7.0
3004,Bottom Funnel – Copy,23848934971910317,2026-03-09,active,actions:purchase,4.0,8280.0,1.84154589,92.525,370.1,15248.0,24.27203568,10.0,37.01,0.06558237,24.0,0.15739769,15.42083333,4.0,32.0,32.0,,11.565625,4.0,7347.0,7347.0,92.525,19.85139152,3.0,123.3666667,3752.0,3752.0,,1.0
3012,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-09,active,In-app purchases,1.0,165465.0,1.37358958,10938.66,10938.66,227281.0,48.12835213,629.0,17.39055644,0.27674993,1538.0,0.67669537,7.11226268,1.0,247.0,247.0,,44.28607287,2.0,1798.0,299.0,5469.33,0.16437114,319.0,34.29047022,1.0,1.0,,6.0
3001,Middle Funnel 2(web visit),23848721350610317,2026-03-09,active,actions:complete_registration,4.0,2722.0,1.55988244,40.015,160.06,4246.0,37.69665568,19.0,8.42421053,0.44747998,32.0,0.75365049,5.001875,,4.0,4.0,,40.015,,,,,,4.0,40.015,77.0,77.0,10.0,0.0
3002,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-09,active,actions:complete_registration,41.0,18919.0,1.26544743,9.02219512,369.91,23941.0,15.45090013,63.0,5.8715873,0.2631469,130.0,0.54300155,2.84546154,,41.0,36.0,5.0,9.02219512,,,,,,7.0,52.84428571,116.0,116.0,30.0,2.0
3003,NF App Conversions,23848933924920317,2026-03-09,active,In-app purchases,7.0,6845.0,1.69612856,145.9557143,1021.69,11610.0,88.00086133,460.0,2.22106522,3.96210164,448.0,3.85874246,2.28055804,7.0,21.0,21.0,,48.65190476,7.0,1944.0,1944.0,145.9557143,1.90272979,4.0,255.4225,2865.0,2865.0,,2.0
3008,New App IOS KSA promotion campaign,120212785502620318,2026-03-09,active,,,15262.0,1.29897785,,3033.9,19825.0,153.0340479,174.0,17.4362069,0.8776797,241.0,1.21563682,12.58879668,,68.0,68.0,,44.61617647,,,,,,82.0,36.99878049,1.0,1.0,,0.0
3015,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-09,active,In-app purchases,1.0,17292.0,1.57581541,2836.05,2836.05,27249.0,104.0790488,129.0,21.98488372,0.47341187,154.0,0.56515835,18.41590909,1.0,72.0,72.0,,39.38958333,1.0,2392.46,2392.46,2836.05,0.84358879,53.0,53.51037736,226.0,226.0,,0.0
